video_uid,video_path,video_rel,source,label_name,label,is_official_test,split,clip_dir_rel,clip_dir_abs,clip_folder_name,source_clip_name,group_id,num_frames,face_extract_status,num_detected,num_fallback
reubensuju__celeb-df-v2__Celeb-real__id13_0008,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id13_0008.mp4,reubensuju/celeb-df-v2/Celeb-real/id13_0008.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id13_0008,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id13_0008,reubensuju__celeb-df-v2__Celeb-real__id13_0008,reubensuju__celeb-df-v2__Celeb-real__id13_0008,reubensuju__celeb-df-v2__Celeb-real__id13_0008,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id13_0009,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id13_0009.mp4,reubensuju/celeb-df-v2/Celeb-real/id13_0009.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id13_0009,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id13_0009,reubensuju__celeb-df-v2__Celeb-real__id13_0009,reubensuju__celeb-df-v2__Celeb-real__id13_0009,reubensuju__celeb-df-v2__Celeb-real__id13_0009,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id13_0010,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id13_0010.mp4,reubensuju/celeb-df-v2/Celeb-real/id13_0010.mp4,Celeb-real,real,0,False,validation,validation/real/reubensuju__celeb-df-v2__Celeb-real__id13_0010,/kaggle/temp/celebdfv2_46f_faces/validation/real/reubensuju__celeb-df-v2__Celeb-real__id13_0010,reubensuju__celeb-df-v2__Celeb-real__id13_0010,reubensuju__celeb-df-v2__Celeb-real__id13_0010,reubensuju__celeb-df-v2__Celeb-real__id13_0010,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id13_0011,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id13_0011.mp4,reubensuju/celeb-df-v2/Celeb-real/id13_0011.mp4,Celeb-real,real,0,True,test,test/real/reubensuju__celeb-df-v2__Celeb-real__id13_0011,/kaggle/temp/celebdfv2_46f_faces/test/real/reubensuju__celeb-df-v2__Celeb-real__id13_0011,reubensuju__celeb-df-v2__Celeb-real__id13_0011,reubensuju__celeb-df-v2__Celeb-real__id13_0011,reubensuju__celeb-df-v2__Celeb-real__id13_0011,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id13_0012,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id13_0012.mp4,reubensuju/celeb-df-v2/Celeb-real/id13_0012.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id13_0012,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id13_0012,reubensuju__celeb-df-v2__Celeb-real__id13_0012,reubensuju__celeb-df-v2__Celeb-real__id13_0012,reubensuju__celeb-df-v2__Celeb-real__id13_0012,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id13_0013,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id13_0013.mp4,reubensuju/celeb-df-v2/Celeb-real/id13_0013.mp4,Celeb-real,real,0,True,test,test/real/reubensuju__celeb-df-v2__Celeb-real__id13_0013,/kaggle/temp/celebdfv2_46f_faces/test/real/reubensuju__celeb-df-v2__Celeb-real__id13_0013,reubensuju__celeb-df-v2__Celeb-real__id13_0013,reubensuju__celeb-df-v2__Celeb-real__id13_0013,reubensuju__celeb-df-v2__Celeb-real__id13_0013,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id13_0014,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id13_0014.mp4,reubensuju/celeb-df-v2/Celeb-real/id13_0014.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id13_0014,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id13_0014,reubensuju__celeb-df-v2__Celeb-real__id13_0014,reubensuju__celeb-df-v2__Celeb-real__id13_0014,reubensuju__celeb-df-v2__Celeb-real__id13_0014,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id13_0015,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id13_0015.mp4,reubensuju/celeb-df-v2/Celeb-real/id13_0015.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id13_0015,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id13_0015,reubensuju__celeb-df-v2__Celeb-real__id13_0015,reubensuju__celeb-df-v2__Celeb-real__id13_0015,reubensuju__celeb-df-v2__Celeb-real__id13_0015,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0000,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0000.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0000.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0000,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0000,reubensuju__celeb-df-v2__Celeb-real__id16_0000,reubensuju__celeb-df-v2__Celeb-real__id16_0000,reubensuju__celeb-df-v2__Celeb-real__id16_0000,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0001,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0001.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0001.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0001,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0001,reubensuju__celeb-df-v2__Celeb-real__id16_0001,reubensuju__celeb-df-v2__Celeb-real__id16_0001,reubensuju__celeb-df-v2__Celeb-real__id16_0001,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0002,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0002.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0002.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0002,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0002,reubensuju__celeb-df-v2__Celeb-real__id16_0002,reubensuju__celeb-df-v2__Celeb-real__id16_0002,reubensuju__celeb-df-v2__Celeb-real__id16_0002,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0003,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0003.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0003.mp4,Celeb-real,real,0,False,validation,validation/real/reubensuju__celeb-df-v2__Celeb-real__id16_0003,/kaggle/temp/celebdfv2_46f_faces/validation/real/reubensuju__celeb-df-v2__Celeb-real__id16_0003,reubensuju__celeb-df-v2__Celeb-real__id16_0003,reubensuju__celeb-df-v2__Celeb-real__id16_0003,reubensuju__celeb-df-v2__Celeb-real__id16_0003,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0004,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0004.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0004.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0004,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0004,reubensuju__celeb-df-v2__Celeb-real__id16_0004,reubensuju__celeb-df-v2__Celeb-real__id16_0004,reubensuju__celeb-df-v2__Celeb-real__id16_0004,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0005,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0005.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0005.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0005,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0005,reubensuju__celeb-df-v2__Celeb-real__id16_0005,reubensuju__celeb-df-v2__Celeb-real__id16_0005,reubensuju__celeb-df-v2__Celeb-real__id16_0005,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0006,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0006.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0006.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0006,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0006,reubensuju__celeb-df-v2__Celeb-real__id16_0006,reubensuju__celeb-df-v2__Celeb-real__id16_0006,reubensuju__celeb-df-v2__Celeb-real__id16_0006,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0007,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0007.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0007.mp4,Celeb-real,real,0,True,test,test/real/reubensuju__celeb-df-v2__Celeb-real__id16_0007,/kaggle/temp/celebdfv2_46f_faces/test/real/reubensuju__celeb-df-v2__Celeb-real__id16_0007,reubensuju__celeb-df-v2__Celeb-real__id16_0007,reubensuju__celeb-df-v2__Celeb-real__id16_0007,reubensuju__celeb-df-v2__Celeb-real__id16_0007,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0008,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0008.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0008.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0008,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0008,reubensuju__celeb-df-v2__Celeb-real__id16_0008,reubensuju__celeb-df-v2__Celeb-real__id16_0008,reubensuju__celeb-df-v2__Celeb-real__id16_0008,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0009,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0009.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0009.mp4,Celeb-real,real,0,False,validation,validation/real/reubensuju__celeb-df-v2__Celeb-real__id16_0009,/kaggle/temp/celebdfv2_46f_faces/validation/real/reubensuju__celeb-df-v2__Celeb-real__id16_0009,reubensuju__celeb-df-v2__Celeb-real__id16_0009,reubensuju__celeb-df-v2__Celeb-real__id16_0009,reubensuju__celeb-df-v2__Celeb-real__id16_0009,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0010,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0010.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0010.mp4,Celeb-real,real,0,True,test,test/real/reubensuju__celeb-df-v2__Celeb-real__id16_0010,/kaggle/temp/celebdfv2_46f_faces/test/real/reubensuju__celeb-df-v2__Celeb-real__id16_0010,reubensuju__celeb-df-v2__Celeb-real__id16_0010,reubensuju__celeb-df-v2__Celeb-real__id16_0010,reubensuju__celeb-df-v2__Celeb-real__id16_0010,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0011,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0011.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0011.mp4,Celeb-real,real,0,True,test,test/real/reubensuju__celeb-df-v2__Celeb-real__id16_0011,/kaggle/temp/celebdfv2_46f_faces/test/real/reubensuju__celeb-df-v2__Celeb-real__id16_0011,reubensuju__celeb-df-v2__Celeb-real__id16_0011,reubensuju__celeb-df-v2__Celeb-real__id16_0011,reubensuju__celeb-df-v2__Celeb-real__id16_0011,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0012,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0012.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0012.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0012,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0012,reubensuju__celeb-df-v2__Celeb-real__id16_0012,reubensuju__celeb-df-v2__Celeb-real__id16_0012,reubensuju__celeb-df-v2__Celeb-real__id16_0012,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id16_0013,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id16_0013.mp4,reubensuju/celeb-df-v2/Celeb-real/id16_0013.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0013,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id16_0013,reubensuju__celeb-df-v2__Celeb-real__id16_0013,reubensuju__celeb-df-v2__Celeb-real__id16_0013,reubensuju__celeb-df-v2__Celeb-real__id16_0013,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id17_0000,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id17_0000.mp4,reubensuju/celeb-df-v2/Celeb-real/id17_0000.mp4,Celeb-real,real,0,True,test,test/real/reubensuju__celeb-df-v2__Celeb-real__id17_0000,/kaggle/temp/celebdfv2_46f_faces/test/real/reubensuju__celeb-df-v2__Celeb-real__id17_0000,reubensuju__celeb-df-v2__Celeb-real__id17_0000,reubensuju__celeb-df-v2__Celeb-real__id17_0000,reubensuju__celeb-df-v2__Celeb-real__id17_0000,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id17_0001,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id17_0001.mp4,reubensuju/celeb-df-v2/Celeb-real/id17_0001.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0001,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0001,reubensuju__celeb-df-v2__Celeb-real__id17_0001,reubensuju__celeb-df-v2__Celeb-real__id17_0001,reubensuju__celeb-df-v2__Celeb-real__id17_0001,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id17_0002,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id17_0002.mp4,reubensuju/celeb-df-v2/Celeb-real/id17_0002.mp4,Celeb-real,real,0,True,test,test/real/reubensuju__celeb-df-v2__Celeb-real__id17_0002,/kaggle/temp/celebdfv2_46f_faces/test/real/reubensuju__celeb-df-v2__Celeb-real__id17_0002,reubensuju__celeb-df-v2__Celeb-real__id17_0002,reubensuju__celeb-df-v2__Celeb-real__id17_0002,reubensuju__celeb-df-v2__Celeb-real__id17_0002,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id17_0003,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id17_0003.mp4,reubensuju/celeb-df-v2/Celeb-real/id17_0003.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0003,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0003,reubensuju__celeb-df-v2__Celeb-real__id17_0003,reubensuju__celeb-df-v2__Celeb-real__id17_0003,reubensuju__celeb-df-v2__Celeb-real__id17_0003,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id17_0004,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id17_0004.mp4,reubensuju/celeb-df-v2/Celeb-real/id17_0004.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0004,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0004,reubensuju__celeb-df-v2__Celeb-real__id17_0004,reubensuju__celeb-df-v2__Celeb-real__id17_0004,reubensuju__celeb-df-v2__Celeb-real__id17_0004,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id17_0005,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id17_0005.mp4,reubensuju/celeb-df-v2/Celeb-real/id17_0005.mp4,Celeb-real,real,0,False,validation,validation/real/reubensuju__celeb-df-v2__Celeb-real__id17_0005,/kaggle/temp/celebdfv2_46f_faces/validation/real/reubensuju__celeb-df-v2__Celeb-real__id17_0005,reubensuju__celeb-df-v2__Celeb-real__id17_0005,reubensuju__celeb-df-v2__Celeb-real__id17_0005,reubensuju__celeb-df-v2__Celeb-real__id17_0005,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id17_0006,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id17_0006.mp4,reubensuju/celeb-df-v2/Celeb-real/id17_0006.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0006,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0006,reubensuju__celeb-df-v2__Celeb-real__id17_0006,reubensuju__celeb-df-v2__Celeb-real__id17_0006,reubensuju__celeb-df-v2__Celeb-real__id17_0006,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id17_0007,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id17_0007.mp4,reubensuju/celeb-df-v2/Celeb-real/id17_0007.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0007,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0007,reubensuju__celeb-df-v2__Celeb-real__id17_0007,reubensuju__celeb-df-v2__Celeb-real__id17_0007,reubensuju__celeb-df-v2__Celeb-real__id17_0007,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id17_0008,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id17_0008.mp4,reubensuju/celeb-df-v2/Celeb-real/id17_0008.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0008,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id17_0008,reubensuju__celeb-df-v2__Celeb-real__id17_0008,reubensuju__celeb-df-v2__Celeb-real__id17_0008,reubensuju__celeb-df-v2__Celeb-real__id17_0008,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id17_0009,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id17_0009.mp4,reubensuju/celeb-df-v2/Celeb-real/id17_0009.mp4,Celeb-real,real,0,False,validation,validation/real/reubensuju__celeb-df-v2__Celeb-real__id17_0009,/kaggle/temp/celebdfv2_46f_faces/validation/real/reubensuju__celeb-df-v2__Celeb-real__id17_0009,reubensuju__celeb-df-v2__Celeb-real__id17_0009,reubensuju__celeb-df-v2__Celeb-real__id17_0009,reubensuju__celeb-df-v2__Celeb-real__id17_0009,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id19_0000,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id19_0000.mp4,reubensuju/celeb-df-v2/Celeb-real/id19_0000.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0000,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0000,reubensuju__celeb-df-v2__Celeb-real__id19_0000,reubensuju__celeb-df-v2__Celeb-real__id19_0000,reubensuju__celeb-df-v2__Celeb-real__id19_0000,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id19_0001,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id19_0001.mp4,reubensuju/celeb-df-v2/Celeb-real/id19_0001.mp4,Celeb-real,real,0,False,validation,validation/real/reubensuju__celeb-df-v2__Celeb-real__id19_0001,/kaggle/temp/celebdfv2_46f_faces/validation/real/reubensuju__celeb-df-v2__Celeb-real__id19_0001,reubensuju__celeb-df-v2__Celeb-real__id19_0001,reubensuju__celeb-df-v2__Celeb-real__id19_0001,reubensuju__celeb-df-v2__Celeb-real__id19_0001,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id19_0002,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id19_0002.mp4,reubensuju/celeb-df-v2/Celeb-real/id19_0002.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0002,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0002,reubensuju__celeb-df-v2__Celeb-real__id19_0002,reubensuju__celeb-df-v2__Celeb-real__id19_0002,reubensuju__celeb-df-v2__Celeb-real__id19_0002,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id19_0003,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id19_0003.mp4,reubensuju/celeb-df-v2/Celeb-real/id19_0003.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0003,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0003,reubensuju__celeb-df-v2__Celeb-real__id19_0003,reubensuju__celeb-df-v2__Celeb-real__id19_0003,reubensuju__celeb-df-v2__Celeb-real__id19_0003,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id19_0004,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id19_0004.mp4,reubensuju/celeb-df-v2/Celeb-real/id19_0004.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0004,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0004,reubensuju__celeb-df-v2__Celeb-real__id19_0004,reubensuju__celeb-df-v2__Celeb-real__id19_0004,reubensuju__celeb-df-v2__Celeb-real__id19_0004,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id19_0005,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id19_0005.mp4,reubensuju/celeb-df-v2/Celeb-real/id19_0005.mp4,Celeb-real,real,0,True,test,test/real/reubensuju__celeb-df-v2__Celeb-real__id19_0005,/kaggle/temp/celebdfv2_46f_faces/test/real/reubensuju__celeb-df-v2__Celeb-real__id19_0005,reubensuju__celeb-df-v2__Celeb-real__id19_0005,reubensuju__celeb-df-v2__Celeb-real__id19_0005,reubensuju__celeb-df-v2__Celeb-real__id19_0005,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id19_0006,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id19_0006.mp4,reubensuju/celeb-df-v2/Celeb-real/id19_0006.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0006,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0006,reubensuju__celeb-df-v2__Celeb-real__id19_0006,reubensuju__celeb-df-v2__Celeb-real__id19_0006,reubensuju__celeb-df-v2__Celeb-real__id19_0006,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id19_0007,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id19_0007.mp4,reubensuju/celeb-df-v2/Celeb-real/id19_0007.mp4,Celeb-real,real,0,True,test,test/real/reubensuju__celeb-df-v2__Celeb-real__id19_0007,/kaggle/temp/celebdfv2_46f_faces/test/real/reubensuju__celeb-df-v2__Celeb-real__id19_0007,reubensuju__celeb-df-v2__Celeb-real__id19_0007,reubensuju__celeb-df-v2__Celeb-real__id19_0007,reubensuju__celeb-df-v2__Celeb-real__id19_0007,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id19_0008,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id19_0008.mp4,reubensuju/celeb-df-v2/Celeb-real/id19_0008.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0008,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0008,reubensuju__celeb-df-v2__Celeb-real__id19_0008,reubensuju__celeb-df-v2__Celeb-real__id19_0008,reubensuju__celeb-df-v2__Celeb-real__id19_0008,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id19_0009,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id19_0009.mp4,reubensuju/celeb-df-v2/Celeb-real/id19_0009.mp4,Celeb-real,real,0,False,train,train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0009,/kaggle/temp/celebdfv2_46f_faces/train/real/reubensuju__celeb-df-v2__Celeb-real__id19_0009,reubensuju__celeb-df-v2__Celeb-real__id19_0009,reubensuju__celeb-df-v2__Celeb-real__id19_0009,reubensuju__celeb-df-v2__Celeb-real__id19_0009,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id1_0000,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id1_0000.mp4,reubensuju/celeb-df-v2/Celeb-real/id1_0000.mp4,Celeb-real,real,0,False,validation,validation/real/reubensuju__celeb-df-v2__Celeb-real__id1_0000,/kaggle/temp/celebdfv2_46f_faces/validation/real/reubensuju__celeb-df-v2__Celeb-real__id1_0000,reubensuju__celeb-df-v2__Celeb-real__id1_0000,reubensuju__celeb-df-v2__Celeb-real__id1_0000,reubensuju__celeb-df-v2__Celeb-real__id1_0000,46,ok,46,0
reubensuju__celeb-df-v2__Celeb-real__id1_0001,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id1_0001.mp4,reubensuju/celeb-df-v2/Celeb-real/id1_0001.mp4,Celeb-real,real,0,True,test,test/real/reubensuju__celeb-df-v2__Celeb-real__id1_0001,/kaggle/temp/celebdfv2_46f_faces/test/real/reubensuju__celeb-df-v2__Celeb-real__id1_0001,reubensuju__celeb-df-v2__Celeb-real__id1_0001,reubensuju__celeb-df-v2__Celeb-real__id1_0001,reubensuju__celeb-df-v2__Celeb-real__id1_0001,46,ok,46,0
